"","X","ID","Name","Rating","Price","Reviewer","Review_date","word"
"136.23",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","nose"
"136.24",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","light"
"136.25",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","delicate"
"136.26",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","palate"
"136.28",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","lemon"
"136.29",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","flesh"
"136.31",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","citrus"
"136.32",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","sharpens"
"136.35",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","grapefruit"
"136.36",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","flavors"
"136.37",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","supported"
"136.39",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","fine"
"136.40",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","ground"
"136.41",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","pepper"
"136.44",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","lasting"
"136.45",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","wave"
"136.47",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","vanilla"
"136.49",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","pleasing"
"136.50",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","tingle"
"136.52",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","spices"
"136.55",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","finish"
"136.56",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","coupled"
"136.58",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","punchy"
"136.59",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","citrus"
"136.60",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","notes"
"136.62",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","nimble"
"136.63",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","vigorous"
"136.64",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","blend"
"136.66",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","offers"
"136.68",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","multitude"
"136.70",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","serves"
"136.72",136,136,"Cutty Sark, 40%",88,"20","Jonny McCormick","Fall 2019","values"
"137.2",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","surprised"
"137.6",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","grant’s"
"137.7",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","blends"
"137.9",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","noticeable"
"137.12",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","absence"
"137.15",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","u.s"
"137.19",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","purchase"
"137.21",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","tuthilltown"
"137.24",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","york"
"137.26",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","tullamore"
"137.27",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","dew"
"137.29",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","ireland"
"137.32",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","slowly"
"137.33",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","changing"
"137.36",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","proof"
"137.37",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","beautiful"
"137.38",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","honeyed"
"137.39",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","rich"
"137.42",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","40"
"137.43",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","abv"
"137.44",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","makes"
"137.47",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","whisky"
"137.48",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","equivalent"
"137.51",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","radio"
"137.52",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","dj"
"137.53",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","cutting"
"137.55",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","freebird"
"137.58",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","solo"
"137.69",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","competition"
"137.73",137,137,"Grant’s 25 year old, 40%",88,"294","Dominic Roskrow","Spring 2013","classic"
"138",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","baked"
"138.1",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","almond"
"138.2",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","desserts"
"138.3",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","liberally"
"138.4",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","splashed"
"138.6",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","cream"
"138.7",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","light"
"138.8",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","caramel"
"138.9",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","malted"
"138.10",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","milk"
"138.13",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","invading"
"138.14",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","cloud"
"138.16",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","smoke"
"138.18",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","newly"
"138.19",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","ignited"
"138.20",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","twigs"
"138.22",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","lucky"
"138.23",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","strike"
"138.26",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","forest"
"138.27",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","survivalist"
"138.30",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","palate"
"138.33",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","soft"
"138.35",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","blushing"
"138.37",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","marmalade"
"138.39",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","warm"
"138.40",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","butter"
"138.41",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","ground"
"138.42",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","ginger"
"138.43",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","moving"
"138.45",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","chocolate"
"138.46",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","orange"
"138.47",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","toffee"
"138.49",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","ovaltine"
"138.51",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","whirl"
"138.53",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","spices"
"138.55",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","chunky"
"138.56",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","chocolate"
"138.57",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","round"
"138.60",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","blend’s"
"138.61",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","finish"
"138.62",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","stylishly"
"138.67",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","hallmarks"
"138.70",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","perfect"
"138.71",138,138,"Ballantine’s 21 year old, 40%",88,"139","Jonny McCormick","Summer 2016","nightcap"
"139.1",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","futuristic"
"139.2",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","bottle"
"139.3",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","design"
"139.4",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","released"
"139.6",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","ridley"
"139.7",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","scott’s"
"139.8",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","replicant"
"139.9",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","sequel"
"139.10",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","set"
"139.12",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","2049"
"139.15",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","punchy"
"139.16",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","bottling"
"139.17",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","strength"
"139.18",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","peat"
"139.19",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","smoke"
"139.20",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","toffee"
"139.21",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","caramels"
"139.22",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","fresh"
"139.23",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","banana"
"139.25",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","sliced"
"139.26",139,139,"Johnnie Walker Black Label The Director’s Cut, 49%",88,"80","Jonny McCormick","Spring 2018","red"
